leavetheafb_title;Leave the African Development Bank;;;;;;;;x;;;;;;;;;;;;;
leavetheaiib_desc;The Asian Infrastructure Investment Bank (AIIB) is a multilateral development bank (MDB) conceived for the 21st century. Through a participatory process, its founding members are developing its core philosophy, principles, policies, value system and operating platform. The Bank's foundation is built on the lessons of experience of existing MDBs and the private sector. Its modus operandi will be lean, clean and green: lean, with a small efficient management team and highly skilled staff; clean, an ethical organization with zero tolerance for corruption; and green, an institution built on respect for the environment. The AIIB will put in place strong policies on governance, accountability, financial, procurement and environmental and social frameworks.;;;;;;;;x;;;;;;;;;;;;;
leavetheaiib_title;Leave the Asian Infrastructure Investment Bank;;;;;;;;x;;;;;;;;;;;;;
leavethecdb_desc;The Caribbean Development Bank (CDB) is a financial institution which assists Caribbean nations in financing social and economic programs in its member countries. CDB was established by an Agreement signed on October 18, 1969, in Kingston, Jamaica, and entered into force on January 26, 1970. The permanent headquarters of the bank is located at Wildey, St. Michael, Barbados; adjacent to the campus of the Samuel Jackman Prescod Polytechnic. There are no other offices of the bank. The headquarters serves all of the regional borrowing member countries with staff recruited from its members.;;;;;;;;x;;;;;;;;;;;;;
leavethecdb_title;Leave the Caribbean Development Bank;;;;;;;;x;;;;;;;;;;;;;
leavetheiab_desc;The Inter-American Development Bank works to improve lives in Latin America and the Caribbean. Through financial and technical support for countries working to reduce poverty and inequality, we help improve health and education, and advance infrastructure. Our aim is to achieve development in a sustainable, climate-friendly way. With a history dating back to 1959, today we are the leading source of development financing for Latin America and the Caribbean. We provide loans, grants, and technical assistance; and we conduct extensive research. We maintain a strong commitment to achieving measurable results and the highest standards of increased integrity, transparency, and accountability.;;;;;;;;x;;;;;;;;;;;;;
leavetheiab_title;Leave the Inter-American Development Bank;;;;;;;;x;;;;;;;;;;;;;
leavetheidb_desc;The Islamic Development Bank is an international Islamic financial institution, established in accordance with Articles of Agreement done at the City of Jeddah, Kingdom of Saudi Arabia on(12/8/1974), signed and ratified by all member countries. The Inaugural Meeting of the Board of Governors took place in Rajab 1395H, corresponding to July 1975, and the Bank was formally opened on 15 Shawwal 1395H corresponding to 20 October 1975. The purpose of the Bank is to foster the economic development and social progress of member countries and Muslim communities individually as well as jointly in accordance with the principles of Shari'ah i.e., Islamic Law. The functions of the Bank are to participate in equity capital and grant loans for productive projects and enterprises besides providing financial assistance to member countries in other forms for economic and social development. The Bank is also required to establish and operate special funds for specific purposes including a fund for assistance to Muslim communities in non-member countries, in addition to setting up trust funds. The Bank is authorized to accept deposits and to mobilize financial resources through Shari'ah compatible modes. It is also charged with the responsibility of assisting in the promotion of foreign trade especially in capital goods, among member countries; providing technical assistance to member countries; and extending training facilities for personnel engaged in development activities in Muslim countries to conform to the Shari'ah.;;;;;;;;x;;;;;;;;;;;;;
leavetheidb_title;Leave the Islamic Development Bank;;;;;;;;x;;;;;;;;;;;;;
leavetheoic_desc;The Organisation of Islamic Cooperation (OIC) is the second largest inter-governmental organization after the United Nations with a membership of 57 states spread over four continents. The Organization is the collective voice of the Muslim world. It endeavors to safeguard and protect the interests of the Muslim world in the spirit of promoting international peace and harmony among various people of the world. The Organization was established upon a decision of the historical summit which took place in Rabat, Kingdom of Morocco on 12th Rajab 1389 Hijra (25 September 1969) following the criminal arson of Al-Aqsa Mosque in occupied Jerusalem.;;;;;;;;x;;;;;;;;;;;;;
leavetheoic_title;Leave the Organisation of Islamic Cooperation;;;;;;;;x;;;;;;;;;;;;;
liberal_rebels_army;$COUNTRY_ADJ$ Pro-Democracy Rebels;;;;;;;;;x;;;;;;;;;;;;;;;;
liberal_rebels_name;$COUNTRY$ Pro-Democracy Rebels;;;;;;;;;x;;;;;;;;;;;;;;;;
liberal_rebels_title;$COUNTRY$ Pro-Democracy Activists;;;;;;;;;x;;;;;;;;;;;;;;;;
machine_politics;Machine Politics;Clientélisme;Politikmaschinerie;;Clientelismo;;;;;;;;;x;;;;;;;;;;;;;;;;
mafia;Mafia;Mafia;Mafia;;Mafia;;;;;;;;;x;;;;;;;;;;;;;;;;
manchurian_programme1;Planting sleeper agents in rival superpower;;;;;;;;x;;;;;;;;;;;;;
manchurian_programme1_desc;A sleeper agent is a spy who is placed in a target country or organisation not to undertake an immediate mission but to act as a potential asset if activated. Even if unactivated, the "sleeper agent" is still an asset and is still playing an active role in sedition, treason or espionage by virtue of agreeing to act if activated.;;;;;;;;x;;;;;;;;;;;;;
manchurian_programme1_title;Initiate a Sleeper Agent Program in Rival Superpower;;;;;;;;x;;;;;;;;;;;;;
manchurian_programme2;Sleeper agents infiltrating the corporate sector of rival superpower;;;;;;;;x;;;;;;;;;;;;;
manchurian_programme2_desc;An agent of influence is an agent of some stature who uses his or her position to influence public opinion or decision making to produce results beneficial to the country whose intelligence service operates the agent. Agents of influence are often the most difficult agents to detect, as there is seldom material evidence that connects them with a foreign power, but they can be among the most effective means of influencing foreign opinion and actions as they hold considerable credibility among the target audience.;;;;;;;;x;;;;;;;;;;;;;
manchurian_programme2_title;Direct Sleeper Agents to Infiltrate Corporate Sector in Rival Superpower;;;;;;;;x;;;;;;;;;;;;;
manchurian_programme3;Sleeper agents infiltrating the political ccene of rival superpower;;;;;;;;x;;;;;;;;;;;;;
manchurian_programme3_desc;An agent of influence is an agent of some stature who uses his or her position to influence public opinion or decision making to produce results beneficial to the country whose intelligence service operates the agent. Agents of influence are often the most difficult agents to detect, as there is seldom material evidence that connects them with a foreign power, but they can be among the most effective means of influencing foreign opinion and actions as they hold considerable credibility among the target audience.;;;;;;;;x;;;;;;;;;;;;;
manchurian_programme3_title;Direct Sleeper Agents to Infiltrate Government of Rival Superpower;;;;;;;;x;;;;;;;;;;;;;
manchurian_programme4_desc;As our sleeper agents have managed to infiltrate the inner circle of both the Economic and Political Sector, they are now in a position to launch an operation to install a puppet leader in the rival superpower to inflict maximum chaos on the nation. They may not succeed though and a failed operation will be highly detrimental to our nation's international standing.;;;;;;;;x;;;;;;;;;;;;;
manchurian_programme4_title;Attempt a Palace Coup d'état in Rival Superpower;;;;;;;;x;;;;;;;;;;;;;
mars_mission_attempt_public_desc;Our Space Agency has formulated and set up a mission that can bring our astronaauts to Mars. All we need to do is to grant them a launch to send the astronauts on their way to the Mars.;;;;;;;;x;;;;;;;;;;;;;
mars_mission_attempt_public_title;Attempt to send a man to Mars;;;;;;;;x;;;;;;;;;;;;;
mars_mission_attempt_superpower_desc;Our Space Agency has formulated and set up a mission that can bring our astronaauts to the moon. All we need to do is to grant them a launch to send the astronauts on their way to Mars.;;;;;;;;x;;;;;;;;;;;;;
mars_mission_attempt_superpower_title;Attempt to send a man to Mars;;;;;;;;x;;;;;;;;;;;;;
material_balance_planned_desc;Material Balance Planning is a concept among planned economies where material supplies are accounted for in non-monetary units and used as a basis to generate outputs and balance inputs - contrasting itself with input-output planning.;;x;;;;;;;;;;;;;;;;
material_balance_planning;Material Balance Planning;;x;;;;;;;;;;;;;;;;
mauritanian;Mauritanian;;;;;;;;x;;;;;;;;;;;;;
moon_mission_attempt_public_desc;Our Space Agency has formulated and set up a mission that can bring our astronaauts to the moon. All we need to do is to grant them a launch to send the astronauts on their way to the moon.;;;;;;;;x;;;;;;;;;;;;;
moon_mission_attempt_public_title;Attempt to send a man to the Moon;;;;;;;;x;;;;;;;;;;;;;
moon_mission_attempt_superpower_desc;Our Space Agency has formulated and set up a mission that can bring our astronaauts to the moon. All we need to do is to grant them a launch to send the astronauts on their way to the moon.;;;;;;;;x;;;;;;;;;;;;;
moon_mission_attempt_superpower_title;Attempt to send a man to the Moon;;;;;;;;x;;;;;;;;;;;;;
move_capital_to_brussel_desc;Owing to the centrality of the city in question, it would make sense that we should move our administrative and political nexus there. This would make the city the capital of $COUNTRY$ with deep implications for our nation as the previous capital's culture and economic contribution fades and the new capital one's rises potentially changing the culture of nation.;;;;;;;;x;;;;;;;;;;;;;
move_capital_to_brussel_title;Designate Brussels as the new $COUNTRY_ADJ$ capital;;;;;;;;x;;;;;;;;;;;;;
movement_acceptable_envir;Campaign for Less Pollution;;;;;;;;x;;;;;;;;;;;;;
movement_acceptable_health_care;Movement for Better Health Care;;;;;;;;x;;;;;;;;;;;;;
movement_acceptable_minimum_wage;Movement for Better Work Hours;;;;;;;;x;;;;;;;;;;;;;
movement_acceptable_pensions;Movement for Better Pensions;;;;;;;;x;;;;;;;;;;;;;
movement_acceptable_public_housing;Movement for Better Public Housing;;;;;;;;x;;;;;;;;;;;;;
movement_acceptable_safety;Movement for Better Safety Regulations;;;;;;;;x;;;;;;;;;;;;;
movement_acceptable_security;Movement for Police Reform;;;;;;;;x;;;;;;;;;;;;;
movement_adequate_child_care;Movement for Better Child Benefits;;;;;;;;x;;;;;;;;;;;;;
movement_appointed_opinion;Movement for Upper House Reform;;;;;;;;x;;;;;;;;;;;;;
movement_basic_security;Movement Against Police Reform;;;;;;;;x;;;;;;;;;;;;;
movement_capital_punishment;Movement for Penal Code Reform;;;;;;;;x;;;;;;;;;;;;;
movement_censored_publishing;Movement for Press Freedom;;;;;;;;x;;;;;;;;;;;;;
movement_competent_public_education;Campaign for Education Reform;;;;;;;;x;;;;;;;;;;;;;
movement_democratic_state_opinion;Movement for Upper House Reform;;;;;;;;x;;;;;;;;;;;;;
movement_elitist_service;Movement for Civil Service Reform;;;;;;;;x;;;;;;;;;;;;;
movement_excellent_public_education;Campaign for Education Reform;;;;;;;;x;;;;;;;;;;;;;
movement_excellent_security;Movement for Police Reform;;;;;;;;x;;;;;;;;;;;;;
movement_extended_subsidies;Movement for Better Unemployment Benefits;;;;;;;;x;;;;;;;;;;;;;
movement_first_past_the_post;Movement for First Past the Post;;;;;;;;x;;;;;;;;;;;;;
movement_free_meetings;Movement for Freedom of Assembly;;;;;;;;x;;;;;;;;;;;;;
movement_free_publishing;Movement for Responsible Press;;;;;;;;x;;;;;;;;;;;;;
movement_free_trade_unions;Movement for Trade Union Rights;;;;;;;;x;;;;;;;;;;;;;
movement_free_voting;Movement for Universal Suffrage;;;;;;;;x;;;;;;;;;;;;;
movement_generous_child_care;Movement for Better Child Benefits;;;;;;;;x;;;;;;;;;;;;;
movement_gerrymandered_voting;Movement for Universal Suffrage;;;;;;;;x;;;;;;;;;;;;;
movement_good_child_care;Movement for Better Child Benefits;;;;;;;;x;;;;;;;;;;;;;
movement_good_envir;Campaign for Less Pollution;;;;;;;;x;;;;;;;;;;;;;
movement_good_health_care;Movement for Better Health Care;;;;;;;;x;;;;;;;;;;;;;
movement_good_minimum_wage;Movement for Better Work Hours;;;;;;;;x;;;;;;;;;;;;;
movement_good_pensions;Movement for Better Pensions;;;;;;;;x;;;;;;;;;;;;;
movement_good_public_education;Campaign for Education Reform;;;;;;;;x;;;;;;;;;;;;;
movement_good_public_housing;Movement for Better Public Housing;;;;;;;;x;;;;;;;;;;;;;
movement_good_safety;Movement for Better Safety Regulations;;;;;;;;x;;;;;;;;;;;;;
movement_good_security;Movement for Police Reform;;;;;;;;x;;;;;;;;;;;;;
movement_harassed_voting;Movement for Universal Suffrage;;;;;;;;x;;;;;;;;;;;;;
movement_incarceration;Movement for Penal Code Reform;;;;;;;;x;;;;;;;;;;;;;
movement_independent_service;Movement for Civil Service Reform;;;;;;;;x;;;;;;;;;;;;;
movement_jefferson_method;Movement for the Jefferson Method;;;;;;;;x;;;;;;;;;;;;;
movement_limited_child_care;Movement for Better Child Benefits;;;;;;;;x;;;;;;;;;;;;;
movement_limited_meetings;Movement for Freedom of Assembly;;;;;;;;x;;;;;;;;;;;;;
movement_low_envir;Campaign for Less Pollution;;;;;;;;x;;;;;;;;;;;;;
movement_low_health_care;Movement for Better Health Care;;;;;;;;x;;;;;;;;;;;;;
movement_low_minimum_wage;Movement for Better Work Hours;;;;;;;;x;;;;;;;;;;;;;
movement_low_pensions;Movement for Better Pensions;;;;;;;;x;;;;;;;;;;;;;
movement_low_public_housing;Movement for Better Public Housing;;;;;;;;x;;;;;;;;;;;;;
movement_low_safety;Movement for Better Safety Regulations;;;;;;;;x;;;;;;;;;;;;;
movement_low_subsidies;Movement for Better Unemployment Benefits;;;;;;;;x;;;;;;;;;;;;;
movement_mandatory_service;Movement for Unlimited Conscription;;;;;;;;x;;;;;;;;;;;;;
movement_minimal_public_housing;Movement for Better Public Housing;;;;;;;;x;;;;;;;;;;;;;
movement_minorities_affirmative_action;Movement for Affirmative Action;;;;;;;;x;;;;;;;;;;;;;
movement_minorities_equal_rights;Movement for Equal Rights;;;;;;;;x;;;;;;;;;;;;;
movement_minorities_oppression;Movement against Minority Rights;;;;;;;;x;;;;;;;;;;;;;
movement_naturalization;Campaign for Immigration by Naturalisation;;;;;;;;x;;;;;;;;;;;;;
movement_no_child_care;Movement for No Child Benefits;;;;;;;;x;;;;;;;;;;;;;
movement_no_controls;Movement Against Pollution Standards;;;;;;;;x;;;;;;;;;;;;;
movement_no_draft;Campaign to Abolish Conscription;;;;;;;;x;;;;;;;;;;;;;
movement_no_health_care;Movement for Health Care Cost Reductions;;;;;;;;x;;;;;;;;;;;;;
movement_no_meetings;Movement for No Meeting Rights;;;;;;;;x;;;;;;;;;;;;;
movement_no_pensions;Movement for No Pensions;;;;;;;;x;;;;;;;;;;;;;
movement_no_public_housing;Movement for Private Housing;;;;;;;;x;;;;;;;;;;;;;
movement_no_safety;Movement Against Safety Regulations;;;;;;;;x;;;;;;;;;;;;;
movement_no_subsidies;Movement for No Unemployment Benefits;;;;;;;;x;;;;;;;;;;;;;
movement_no_trade_unions;Movement for No Trade Unions;;;;;;;;x;;;;;;;;;;;;;
movement_nobody_gets_out;Movement to Ban Immigration;;;;;;;;x;;;;;;;;;;;;;
movement_none_voting;Movement for No Voting Rights;;;;;;;;x;;;;;;;;;;;;;
movement_one_year_draft;Campaign for 1 year Conscription;;;;;;;;x;;;;;;;;;;;;;
movement_open_immigration;Campaign for Open Borders;;;;;;;;x;;;;;;;;;;;;;
movement_parties_fair;Campaign for Political Party Rights;;;;;;;;x;;;;;;;;;;;;;
movement_parties_not_allowed;Movement to Ban Political Parties;;;;;;;;x;;;;;;;;;;;;;
movement_parties_restricted;Campaign for Political Party Rights;;;;;;;;x;;;;;;;;;;;;;
movement_parties_rigged;Campaign for Political Party Rights;;;;;;;;x;;;;;;;;;;;;;
movement_parties_short;Campaign for Political Party Rights;;;;;;;;x;;;;;;;;;;;;;
movement_politicised_service;Movement for Civil Service Reform;;;;;;;;x;;;;;;;;;;;;;
movement_popular_opinion;Movement for Upper House Reform;;;;;;;;x;;;;;;;;;;;;;
movement_private_education;Movement for Education Cost Reductions;;;;;;;;x;;;;;;;;;;;;;
movement_professional_service;Movement for Civil Service Reform;;;;;;;;x;;;;;;;;;;;;;
movement_promoted_immigration;Campaign for Greater Immigration;;;;;;;;x;;;;;;;;;;;;;
movement_proportional_representation;Movement for Proportional Representation;;;;;;;;x;;;;;;;;;;;;;
movement_quota_immigration;Campaign for Quota Immigration;;;;;;;;x;;;;;;;;;;;;;
movement_rehabilitation;Movement for Penal Code Reform;;;;;;;;x;;;;;;;;;;;;;
movement_responsible_publishing;Movement for Press Freedom;;;;;;;;x;;;;;;;;;;;;;
movement_restricted_unions;Movement for Trade Union Rights;;;;;;;;x;;;;;;;;;;;;;
movement_rigged_voting;Movement for Universal Suffrage;;;;;;;;x;;;;;;;;;;;;;
movement_ruling_party_opinion;Movement for Stable Government;;;;;;;;x;;;;;;;;;;;;;
movement_semi_democratic_state_opinion;Movement for Upper House Reform;;;;;;;;x;;;;;;;;;;;;;
movement_state_controlled_unions;Movement for State Trade Unions;;;;;;;;x;;;;;;;;;;;;;
movement_state_publishing;Movement for State Press;;;;;;;;x;;;;;;;;;;;;;
movement_three_year_draft;Campaign for 3 year Conscription;;;;;;;;x;;;;;;;;;;;;;
movement_trinket_envir;Campaign for Less Pollution;;;;;;;;x;;;;;;;;;;;;;
movement_trinket_health_care;Movement for Better Health Care;;;;;;;;x;;;;;;;;;;;;;
movement_trinket_pensions;Movement for Better Pensions;;;;;;;;x;;;;;;;;;;;;;
movement_trinket_safety;Movement for Better Safety Regulations;;;;;;;;x;;;;;;;;;;;;;
movement_trinket_subsidies;Movement for Better Unemployment Benefits;;;;;;;;x;;;;;;;;;;;;;
movement_trinket_wage;Movement for Better Work Hours;;;;;;;;x;;;;;;;;;;;;;
movement_two_year_draft;Campaign for 2 year Conscription;;;;;;;;x;;;;;;;;;;;;;
movement_universal_subsidies;Movement for Universal Basic Income;;;;;;;;x;;;;;;;;;;;;;
movement_unregulated_hours;Movement for Unregulated Work Hours;;;;;;;;x;;;;;;;;;;;;;
movement_weak_public_education;Campaign for Education Reform;;;;;;;;x;;;;;;;;;;;;;
movement_weak_security;Movement for Police Reform;;;;;;;;x;;;;;;;;;;;;;
nationalize_title;Nationalise all Foreign Companies in $COUNTRY$;Saisie des moyens de production !;Beschlagnahmt die Produktionsmittel!;;;;;;;;;;;x;;;;;;;;;;;;;;;;
native_discrimination_act_desc;Every culture, race or religion of $COUNTRY$ and every native halfcaste or child of a half-caste, such half-caste or child habitually associating and living with natives, shall be deemed to be an native within the meaning of this Act, and at the hearing of any case the justice adjudicating may, in the absence of other sufficient evidence, decide on his own view and judgment whether any person with reference to whom any proceedings shall have been taken under this Act is or is not a native. If any person shall violate the provisions of any regulation made under or in pursuance of this Act, or shall obstruct the Board or local committee or any local guardian of natives or other officer in the execution of his duty under this Act or the said regulations, every such person will no longer be liable for conviction, forfeiture or a fine. Be it revoked by his excellency the $MONARCHTITLE$ and with the advice and consent of the Legislative Council and Legislative Assembly of $COUNTRY$ in this present Parliament assembled and by the authority of the same that all natives of $COUNTRY$ will cease to be under protection of the state and will be no longer regarded as full $COUNTRY_ADJ$ citizens. Let the discrimination begin!;;;;;;;;x
native_discrimination_act_title;Enact the $COUNTRYCULTURE$ First Act;;;;;;;;x
native_protection_act_desc;Every culture, race or religion of $COUNTRY$ and every native halfcaste or child of a half-caste, such half-caste or child habitually associating and living with natives, shall be deemed to be an native within the meaning of this Act, and at the hearing of any case the justice adjudicating may, in the absence of other sufficient evidence, decide on his own view and judgment whether any person with reference to whom any proceedings shall have been taken under this Act is or is not a native. If any person shall violate the provisions of any regulation made under or in pursuance of this Act, or shall obstruct the Board or local committee or any local guardian of natives or other officer in the execution of his duty under this Act or the said regulations, every such person shall on conviction forfeit and pay a fine. Be it enacted by his excellency the $MONARCHTITLE$ and with the advice and consent of the Legislative Council and Legislative Assembly of $COUNTRY$ in this present Parliament assembled and by the authority of the same that all natives of $COUNTRY$ will be under protection of the state and will be regarded as full $COUNTRY_ADJ$ citizens.;;;;;;;;x
native_protection_act_title;Enact A Nation of Equals Act;;;;;;;;x
natural_gas;Natural Gas;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;;
natural_gas_RGO_SIZE;Gas well size;;;;;;;x
new_left;New Left;;x;;;;;;;;;;;;;;;;
new_left_desc;The New Left was a social movement in the West among the left that sought to create social movements and pressure towards emerging issues at the time such as extended political and civil rights, enviromentalism, feminism, gay rights, and more. These movements often distinquished themselves from previous ones in their heavier focus on social justice rather than solely on class struggle - with many seeing it as a revitilization of the left in the western world.;;x;;;;;;;;;;;;;;;;
new_zealander;New Zealander;;;;;;;x
new_zealander;White New Zealander;Australisch;;Australiana;;;;;;;;;x;;;;;;;;;;;;;;;;
nuclear_blackmarket_desc;Since the chaotic end of the Cold War, many Nuclear Warheads that belonged to the former Superpower were dispersed between the many states that emerged from the ruins of the Superpower. The Nuclear Warheads have ended up among shadowy Arms Dealers who can supply us with 5 Bombs at a very high price. However purchasing the Bombs this way will allow us to get past the Non Proliferation Treaty checks on Nuclear Warhead production.;;;;;;;;x;;;;;;;;;;;;;
nuclear_blackmarket_lose_desc;The United Nations demand that we disarm ourselves of our ill gotten Nuclear Weapons before they can lift the sanctions imposed on our nation. The International Community would find us significantly less threatening if we disarm ourselves of Nuclear Bombs.;;;;;;;;x;;;;;;;;;;;;;
nuclear_blackmarket_lose_title;Disarm ourselves of the Nuclear Warheads obtained via the Blackmarket;;;;;;;;x;;;;;;;;;;;;;
nuclear_blackmarket_title;Purchase Nuclear Bombs from the Arms Blackmarket;;;;;;;;x;;;;;;;;;;;;;
nuclear_blackmarket_use_desc;Since we have spent much money to buy the Nuclear Bombs, why don't we use it on our enemies? Use of the 5 bombs we have will mean that we will no longer have any more nuclear warheads.;;;;;;;;x;;;;;;;;;;;;;
nuclear_blackmarket_use_title;Threaten our enemies with Nuclear Attack;;;;;;;;x;;;;;;;;;;;;;
oic_chairmanship;Organisation of Islamic Cooperation Chairman;;;;;;;;x;;;;;;;;;;;;;
oic_member;Organisation of Islamic Cooperation Member;;;;;;;;x;;;;;;;;;;;;;
oichigh;OIC - Economic Growth Focus;;;;;;;;x;;;;;;;;;;;;;
oichigh_desc;Economic Growth Focus for the Organisation of Islamic Cooperation will help member states economies a lot.;;;;;;;;;;;;x
oichigh_title;Economic Growth Focus for the Organisation of Islamic Cooperation;;;;;;;;;;;;x
oiclow;OIC - Human Rights & Welfare Focus;;;;;;;;x;;;;;;;;;;;;;
oiclow_desc;Human Rights & Welfare Focus for the Organisation of Islamic Cooperation will not help member economies much.;;;;;;;;;;;;x
oiclow_title;Human Rights & Welfare Focus for the Organisation of Islamic Cooperation;;;;;;;;;;;;x
oicmedium;OIC - Research exchange & Political Reform Focus;;;;;;;;x;;;;;;;;;;;;;
oicmedium_desc;Research exchange & Political Reform Focus for the Organisation of Islamic Cooperation will greatly benefit the ability of our member states to make progress in human development.;;;;;;;;;;;;x
oicmedium_title;Research exchange & Political Reform Focus for the Organisation of Islamic Cooperation;;;;;;;;;;;;x
open_borders;Opened borders to the rival superpower;;;;;;;;x;;;;;;;;;;;;;
open_borders_desc;Since the Russian Revolution, travel has been forbidden between the communist and capitalist world. However, with the concept of the Marxist world revolution gone from mainstream communist thinking, and hostility to capitalism at an all-time low, perhaps it is time to tear down the wall between the blocs.;;;;;;;;x;;;;;;;;;;;;;
open_borders_title;Begin opening borders between the East and West;;;;;;;;x;;;;;;;;;;;;;
open_market;Opened up economy to rival superpower's exports;;;;;;;;x;;;;;;;;;;;;;
open_market_desc;Both bloc leaders possess massive reserves of untapped resources and a huge industrial base. This offers a lot of economic potential for us to begin trade, which may make war less likely through interdependence.;;;;;;;;x;;;;;;;;;;;;;
open_market_title;Open our economy up to our rival superpower's exports;;;;;;;;x;;;;;;;;;;;;;
pan_nationalist_rebels_army;$UNION_ADJ$ Pan-Nationalists;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;;
pan_nationalist_rebels_name;$UNION_ADJ$ Pan-Nationalists;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;;
pan_nationalist_rebels_title;$UNION_ADJ$ Pan-Nationalists;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;;
participatory_economy;Participatory Economy;;x;;;;;;;;;;;;;;;;
participatory_economy_desc;Sometimes referred to as Parecon, Participatory economics is a economic model in which allocation of resources and production of goods is centered around either full or partial input from those effected by it, weighted to their impact from it. The principle itself heavily draws from the idea of a decentrally self-managed economy, with its creators Michael Albert and Robin Hahnel referring to it as an explicitly Anarchist economic model.;;x;;;;;;;;;;;;;;;;
party_communist_0_CHC;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_CYR;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_DAG;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NCS;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_CHC;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_CYR;National Forces Alliance conservative;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_DAG;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NCS;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_CHC;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_CYR;National Forces Alliance;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_DAG;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NCS;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_nationalist_0_CYR;Gaddafist;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_CHC;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_DAG;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NCS;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_1_CYR;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_CHC;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_CYR;National Front Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_DAG;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NCS;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_CHC;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_CYR;Union for Homeland;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_DAG;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NCS;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_CHC;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_CYR;Justice and Construction Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_DAG;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NCS;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
peace_palace;The Peace Palace;;;;;;;;x;;;;;;;;;;;;;
peer_to_peer_economy;Peer-to-Peer Economy;;x;;;;;;;;;;;;;;;;
peer_to_peer_economy_desc;The advent of the internet facilitates the creation of new methods of organizing production, on of which is the peer-to-peer economy which brings with it a new economic model, Commons-based peer production – commonly abbreviated as CBPP. Under this model of economic organization the normal property and ownership relationships of market-based systems either do not exist or exist in very loose non-rigid forms. This creates a unique system in regards to the means of production that many point to as a possible alternative to more traditional market economies altogether.;;x;;;;;;;;;;;;;;;;
police_brutality;Police Brutality;;;;;;;;;;x
populist_rebels_army;$COUNTRY_ADJ$ Populist Rebels;;;;;;;;;x;;;;;;;;;;;;;;;;
populist_rebels_name;$COUNTRY$ Populist Rebels;;;;;;;;;x;;;;;;;;;;;;;;;;
populist_rebels_title;$COUNTRY$ Populists Rebels;;;;;;;;;x;;;;;;;;;;;;;;;;
post_colonial_chaos;Post Independence Chaos;;;;;;;;x
proxy_involvement;Currently Involved in a nearby civil war;;;;;;;;x;;;;;;;;;;;;;
reactionary_rebels_army;$COUNTRY_ADJ$ Reactionaries;;;;;;;;;x;;;;;;;;;;;;;;;;
reactionary_rebels_name;$COUNTRY$ Reactionaries;;;;;;;;;x;;;;;;;;;;;;;;;;
reactionary_rebels_title;$COUNTRY$ Reactionaries;;;;;;;;;x;;;;;;;;;;;;;;;;
receive_joint_aid;Receiving Joint Superpower Monetary Aid;;;;;;;;x;;;;;;;;;;;;;
receive_joint_aid_desc;The mood of detente between the superpowers has opened up new opportunities for us to seek joint superpower monetary aid. This is however dependent on the good relation between the Superpowers and our nation.;;;;;;;;x;;;;;;;;;;;;;
receive_joint_aid_title;Request Joint Superpower Monetary Aid;;;;;;;;x;;;;;;;;;;;;;
