CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;HUNGARIAN;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;;x;;;;;;;;;;;;;;;;
GOB_ADJ;Gorno-Badakhshanian;;;;;;;x
GOB_communist;Communist Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GOB_conservative;Conservative Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GOB_liberal;Liberal Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GOB_populist;Patriot Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GOB_progressive;Libertarian Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GOB_socialist;Labour Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GOB_traditionalist;Peoples Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GRD;Grenada;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GRD_ADJ;Grenadian;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GRD_communist;Communist Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GRD_conservative;Conservative Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GRD_liberal;Liberal Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GRD_populist;Patriot Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GRD_progressive;Libertarian Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GRD_socialist;Labour Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GRD_traditionalist;Peoples Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GRE;Greece;Grèce;Griechenland;;Grecia;;;;;;;;;x;;;;;;;;;;;;;;;;
GRE_ADJ;Greek;Grec;Griechisch;;Griega;;;;;;;;;x;;;;;;;;;;;;;;;;
GRE_communist;Communist Faction;Faction communiste;Kommunistische Fraktion;;Facción comunista;;;;;;;;;x;;;;;;;;;;;;;;;;
GRE_conservative;French Faction;Faction française;Französische Fraktion;;Facción francesa;;;;;;;;;x;;;;;;;;;;;;;;;;
GRE_conservative_2;Komma Ethnikofronon;Komma Ethnikofronon;Komma Ethnikofronon;;Komma Ethnikofronon;;;;;;;;;x;;;;;;;;;;;;;;;;
GRE_liberal;British Faction;Faction britannique;Britische Fraktion;;Facción británica;;;;;;;;;x;;;;;;;;;;;;;;;;
GRE_liberal_2;Neoteristikon Komma;Neoteristikon Komma;Neoteristikon Komma;;Neoteristikon Komma;;;;;;;;;x;;;;;;;;;;;;;;;;
GRE_populist;Russian Faction;Faction russe;Russische Fraktion;;Facción rusa;;;;;;;;;x;;;;;;;;;;;;;;;;
GRE_progressive;Radical Faction;Faction radicale;Radikale Fraktion;;Facción radical;;;;;;;;;x;;;;;;;;;;;;;;;;
GRE_socialist;Socialist Faction;Faction socialiste;Sozialistische Fraktion;;Facción socialista;;;;;;;;;x;;;;;;;;;;;;;;;;
GRE_traditionalist;Fascist Faction;Faction fasciste;Faschistische Faction;;Facción fascista;;;;;;;;;x;;;;;;;;;;;;;;;;
GRN;Greenland;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GRN_ADJ;Greenlandic;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GRN_communist;Communist Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GRN_conservative;Conservative Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GRN_liberal;Liberal Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GRN_populist;Patriot Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GRN_progressive;Libertarian Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GRN_socialist;Labour Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GRN_traditionalist;Peoples Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GUA;Guatemala;Guatemala;Guatemala;;Guatemala;;;;;;;;;x;;;;;;;;;;;;;;;;
GUA_ADJ;Guatemalan;Guatémaltèque;Guatemalisch;;Guatemalteca;;;;;;;;;x;;;;;;;;;;;;;;;;
GUA_communist;Partido Comunista;Partido communiste;Partido Communist;;Partido Comunista;;;;;;;;;x;;;;;;;;;;;;;;;;
GUA_conservative;Partido Conservador;Partido Conservador;Partido Conservador;;Partido Conservador;;;;;;;;;x;;;;;;;;;;;;;;;;
GUA_liberal;Partido Liberal;Partido Liberal;Partido Liberal;;Partido Liberal;;;;;;;;;x;;;;;;;;;;;;;;;;
GUA_populist;Partido Nacionalista;Partido nationaliste;Partido Nationalist;;Partido Nacionalista;;;;;;;;;x;;;;;;;;;;;;;;;;
GUA_progressive;Partido Radical;Partido Radical;Partido Radical;;Partido Radical;;;;;;;;;x;;;;;;;;;;;;;;;;
GUA_socialist;Partido Socialista;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;x;;;;;;;;;;;;;;;;
GUA_traditionalist;Partido Fascista;Partido fasciste;Partido Fascist;;Partido Fascista;;;;;;;;;x;;;;;;;;;;;;;;;;
GUB;Guinea-Bissau;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GUB_ADJ;Guinea-Bissaun;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GUB_communist;Communist Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GUB_conservative;Conservative Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GUB_liberal;Liberal Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GUB_populist;Patriot Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GUB_progressive;Libertarian Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GUB_socialist;Labour Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GUB_traditionalist;Peoples Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GUD;Guadeloupe;;;;;;;;;;;;;x
GUD_ADJ;Guadeloupian;;;;;;;;;;;;;x
GUE;Guinea;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GUE_ADJ;Guinean;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GUE_communist;Communist Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GUE_conservative;Conservative Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GUE_liberal;Liberal Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GUE_populist;Patriot Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GUE_progressive;Libertarian Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GUE_socialist;Labour Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GUE_traditionalist;Peoples Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GUN;Guiana;;;;;;;;;;;;;x
GUN_ADJ;Guianan;;;;;;;;;;;;;x
GUY;Guyana;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GUY_ADJ;Guyanese;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GUY_colonial_government;Guiana;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GUY_communist;Communist Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GUY_conservative;Conservative Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GUY_hms_government;Guiana;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GUY_liberal;Liberal Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GUY_populist;Patriot Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GUY_progressive;Libertarian Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GUY_socialist;Labour Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GUY_traditionalist;Peoples Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GWA;Gwalior;Gwalior;Gwalior;;Gwalior;;;;;;;;;x;;;;;;;;;;;;;;;;
GWA_ADJ;Gwaliori;Gwaliori;Gwaliorisch;;Gwaliorí;;;;;;;;;x;;;;;;;;;;;;;;;;
GWA_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La facción comunista;;;;;;;;;x;;;;;;;;;;;;;;;;
GWA_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción real;;;;;;;;;x;;;;;;;;;;;;;;;;
GWA_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La facción liberal;;;;;;;;;x;;;;;;;;;;;;;;;;
GWA_populist;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La facción nacionalista;;;;;;;;;x;;;;;;;;;;;;;;;;
GWA_progressive;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facción radical;;;;;;;;;x;;;;;;;;;;;;;;;;
GWA_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La facción socialista;;;;;;;;;x;;;;;;;;;;;;;;;;
GWA_traditionalist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La facción fascista;;;;;;;;;x;;;;;;;;;;;;;;;;
GXI;Guangxi;Guangxi;Guangxi;;;;;;;;;;;x;;;;;;;;;;;;;;;;
GXI_ADJ;Guangxi;Kwangsi;Guangxi;;Guangxi;;;;;;;;;x;;;;;;;;;;;;;;;;
GXI_communist;Chinese Communist Party;Parti communiste chinois;Kommunistische Partei China;;Partido Comunista Chino;;;;;;;;;x;;;;;;;;;;;;;;;;
GXI_conservative;Kuomintang Faction;Faction Kuomintang;Guomintang-Fraktion;;Facción Kuomintang;;;;;;;;;x;;;;;;;;;;;;;;;;
GXI_liberal;Liberal Party;Parti libéral;Liberale Partei;;Partido Liberal;;;;;;;;;x;;;;;;;;;;;;;;;;
GXI_populist;Rongting Faction;Faction Rongting;Rongting-Fraktion;;Facción Rongting;;;;;;;;;x;;;;;;;;;;;;;;;;
GXI_progressive;Freedom Party;Parti de la liberté;Freiheitspartei;;Partido Libertario;;;;;;;;;x;;;;;;;;;;;;;;;;
GXI_socialist;Socialist Party;Parti socialiste;Sozialistische Partei;;Partido Socialista;;;;;;;;;x;;;;;;;;;;;;;;;;
GXI_traditionalist;Fascist Party;Parti fasciste;Faschistische Partei;;Partido Fascista;;;;;;;;;x;;;;;;;;;;;;;;;;
GZA;Gazankulu;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GZA_ADJ;Gazankuluan;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GZA_communist;Communist Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GZA_conservative;Conservative Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GZA_conservative_2;Unionist Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GZA_conservative_3;National Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GZA_liberal;Liberal Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GZA_liberal_2;South African Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GZA_populist;Patriot Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GZA_progressive;Libertarian Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GZA_socialist;Labour Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
GZA_traditionalist;Peoples Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
HAI;Haiti;Haïti;Haiti;;Haití;;;;;;;;;x;;;;;;;;;;;;;;;;
HAI_ADJ;Haitian;Haïtien;Haitisch;;Haitiana;;;;;;;;;x;;;;;;;;;;;;;;;;
HAI_communist;Parti Communist;Parti communiste;Parti Communist;;Parti Communist;;;;;;;;;x;;;;;;;;;;;;;;;;
HAI_conservative;Parti Liberal;Parti libéral;Parti Liberal;;Parti Liberal;;;;;;;;;x;;;;;;;;;;;;;;;;
HAI_liberal;Parti National;Parti national;Parti National;;Parti National;;;;;;;;;x;;;;;;;;;;;;;;;;
HAI_populist;Parti Nationalist;Parti nationaliste;Parti Nationalist;;Parti Nationalist;;;;;;;;;x;;;;;;;;;;;;;;;;
HAI_progressive;Parti Radical;Parti radical;Parti Radical;;Parti Radical;;;;;;;;;x;;;;;;;;;;;;;;;;
HAI_socialist;Parti Socialist;Parti socialiste;Parti Socialist;;Parti Socialist;;;;;;;;;x;;;;;;;;;;;;;;;;
HAI_traditionalist;Parti Fascist;Parti fasciste;Parti Fascist;;Parti Fascist;;;;;;;;;x;;;;;;;;;;;;;;;;
HALFYEAR;Half Year;Semestriel;Halbes Jahr;Co pó³ roku;Semestre;Semestre;Félév;Pùl roku;;;;;;x;;;;;;;;;;;;;;;;
HAM;Hamburg;Hambourg;Hamburg;;Hamburgo;;;;;;;;;x;;;;;;;;;;;;;;;;
HAM_ADJ;Hamburgian;Hambourgeois;Hamburgisch;;Hamburguesa;;;;;;;;;x;;;;;;;;;;;;;;;;
HAM_communist;Kommunistische Arbeiterpartei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterpartei;;;;;;;;;x;;;;;;;;;;;;;;;;
HAM_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;x;;;;;;;;;;;;;;;;
HAM_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;x;;;;;;;;;;;;;;;;
HAM_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;x;;;;;;;;;;;;;;;;
HAM_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;x;;;;;;;;;;;;;;;;
HAM_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;x;;;;;;;;;;;;;;;;
HAM_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;x;;;;;;;;;;;;;;;;
HAM_populist;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;x;;;;;;;;;;;;;;;;
HAM_progressive;Radikale Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;x;;;;;;;;;;;;;;;;
HAM_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;x;;;;;;;;;;;;;;;;
HAM_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;Sozialdem. Arbeiterpartei ;;;;;;;;;x;;;;;;;;;;;;;;;;
HAM_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;Sozial. Arbeiterpartei ;;;;;;;;;x;;;;;;;;;;;;;;;;
HAM_traditionalist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;x;;;;;;;;;;;;;;;;
HAN;Hanover;Hanovre;Hannover;;Hannover;;;;;;;;;x;;;;;;;;;;;;;;;;
HAN_ADJ;Hanoverian;Hanovrien;Hannoveranisch;;Hanoveriana;;;;;;;;;x;;;;;;;;;;;;;;;;
HAN_communist;Kommunistische Arbeiterpartei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterpartei;;;;;;;;;x;;;;;;;;;;;;;;;;
HAN_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;x;;;;;;;;;;;;;;;;
HAN_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;x;;;;;;;;;;;;;;;;
HAN_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;x;;;;;;;;;;;;;;;;
HAN_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;x;;;;;;;;;;;;;;;;
HAN_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;x;;;;;;;;;;;;;;;;
HAN_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;x;;;;;;;;;;;;;;;;
HAN_populist;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;x;;;;;;;;;;;;;;;;
HAN_progressive;Radikale Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;x;;;;;;;;;;;;;;;;
HAN_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;x;;;;;;;;;;;;;;;;
HAN_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;Sozialdem. Arbeiterpartei ;;;;;;;;;x;;;;;;;;;;;;;;;;
HAN_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;Sozial. Arbeiterpartei ;;;;;;;;;x;;;;;;;;;;;;;;;;
HAN_traditionalist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;x;;;;;;;;;;;;;;;;
HAW;Hawaii;Hawaii;Hawaii;;Hawai;;;;;;;;;x;;;;;;;;;;;;;;;;
HAW_ADJ;Hawaiian;Hawaïen;Hawaiianisch;;Hawaiana;;;;;;;;;x;;;;;;;;;;;;;;;;
HAW_communist;Communists;Communistes;Kommunisten;;Comunistas;;;;;;;;;x;;;;;;;;;;;;;;;;
HAW_conservative;Royalists;Royalistes;Royalisten;;Realistas;;;;;;;;;x;;;;;;;;;;;;;;;;
HAW_conservative_3;Royalists;Royalistes;Royalisten;;Realistas;;;;;;;;;x;;;;;;;;;;;;;;;;
HAW_liberal;Monarchists;Monarchistes;Monarchisten;;Monárquicos;;;;;;;;;x;;;;;;;;;;;;;;;;
HAW_liberal_2;Constitutionalists;Constitutionalistes;Konstitutionalisten;;Constitucionalistas;;;;;;;;;x;;;;;;;;;;;;;;;;
HAW_liberal_3;Constitutionalists;Constitutionalistes;Konstitutionalisten;;Constitucionalistas;;;;;;;;;x;;;;;;;;;;;;;;;;
HAW_liberal_4;Constitutionalists;Constitutionalistes;Konstitutionalisten;;Constitucionalistas;;;;;;;;;x;;;;;;;;;;;;;;;;
HAW_populist;Nationalists;Nationalistes;Nationalisten;;Nacionalistas;;;;;;;;;x;;;;;;;;;;;;;;;;
HAW_progressive;Radicals;Radicaux;Radikale;;Radicales;;;;;;;;;x;;;;;;;;;;;;;;;;
HAW_socialist;Socialists;Socialistes;Sozialisten;;Socialistas;;;;;;;;;x;;;;;;;;;;;;;;;;
HAW_traditionalist;Fascists;Fascistes;Faschisten;;Fascistas;;;;;;;;;x;;;;;;;;;;;;;;;;
HDJ;Hedjaz;Hedjaz;Hedjaz;;Hedjaz;;;;;;;;;x;;;;;;;;;;;;;;;;
HDJ_ADJ;Hedjazi;Hedjazien;Hedjazinisch;;Hedjazí;;;;;;;;;x;;;;;;;;;;;;;;;;
HED_communist;Kommunistische Arbeiterpartei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterpartei;;;;;;;;;x;;;;;;;;;;;;;;;;
HED_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;x;;;;;;;;;;;;;;;;
HED_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;x;;;;;;;;;;;;;;;;
HED_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;x;;;;;;;;;;;;;;;;
HED_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;x;;;;;;;;;;;;;;;;
HED_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;x;;;;;;;;;;;;;;;;
HED_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;x;;;;;;;;;;;;;;;;
HED_populist;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;x;;;;;;;;;;;;;;;;
HED_progressive;Radikale Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;x;;;;;;;;;;;;;;;;
HED_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;x;;;;;;;;;;;;;;;;
HED_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;Sozialdem. Arbeiterpartei ;;;;;;;;;x;;;;;;;;;;;;;;;;
HED_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;Sozial. Arbeiterpartei ;;;;;;;;;x;;;;;;;;;;;;;;;;
HED_traditionalist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;x;;;;;;;;;;;;;;;;
HEJ_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;x;;;;;;;;;;;;;;;;
HEJ_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción Real;;;;;;;;;x;;;;;;;;;;;;;;;;
HEJ_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La Facción Liberal;;;;;;;;;x;;;;;;;;;;;;;;;;
HEJ_populist;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La Facción Nacionalista;;;;;;;;;x;;;;;;;;;;;;;;;;
HEJ_progressive;The Radical Faction;Faction radicale;Die radikale Fraktion;;La Facción Radical;;;;;;;;;x;;;;;;;;;;;;;;;;
HEJ_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La Facción Socialista;;;;;;;;;x;;;;;;;;;;;;;;;;
HEJ_traditionalist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La Facción Fascista;;;;;;;;;x;;;;;;;;;;;;;;;;
HEK;Hesse-Kassel;Hesse-Cassel;Hessen-Kassel;;Hesse-Kassel;;;;;;;;;x;;;;;;;;;;;;;;;;
HEK_ADJ;Hessian;Hessien;Hessisch;;Hessiana;;;;;;;;;x;;;;;;;;;;;;;;;;
HEK_communist;Kommunistische Arbeiterpartei;Abeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Abeiterpartei;;;;;;;;;x;;;;;;;;;;;;;;;;
HEK_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;x;;;;;;;;;;;;;;;;
HEK_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;x;;;;;;;;;;;;;;;;
HEK_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;x;;;;;;;;;;;;;;;;
HEK_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;x;;;;;;;;;;;;;;;;
HEK_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;x;;;;;;;;;;;;;;;;
HEK_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;x;;;;;;;;;;;;;;;;
HEK_populist;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;x;;;;;;;;;;;;;;;;
HEK_progressive;Radikale Arbeiterpartei;Arbeierpartei radical;Radikale Arbeiterpartei;;Radical Arbeierpartei;;;;;;;;;x;;;;;;;;;;;;;;;;
HEK_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;x;;;;;;;;;;;;;;;;
HEK_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;Sozialdem. Arbeiterpartei ;;;;;;;;;x;;;;;;;;;;;;;;;;
HEK_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;Sozial. Arbeiterpartei ;;;;;;;;;x;;;;;;;;;;;;;;;;
HEK_traditionalist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;x;;;;;;;;;;;;;;;;
HES;Hesse-Darmstadt;Hesse-Darmstadt;Hessen-Darmstadt;;Hesse-Darmstadt;;;;;;;;;x;;;;;;;;;;;;;;;;
HES_ADJ;Hessian;Hessien;Hessisch;;Hessiana;;;;;;;;;x;;;;;;;;;;;;;;;;
HKG;Hong Kong;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
HKG_ADJ;Hong Konger;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
HKG_communist;Communist Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
HKG_conservative;Conservative Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
HKG_liberal;Liberal Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
HKG_populist;Patriot Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
HKG_progressive;Libertarian Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
HKG_socialist;Labour Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
HKG_traditionalist;Peoples Party;;;;;;;;;;;;;x,,,;;;;;;;;;;;;;;;;
HLS_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La Facción Comunista;;;;;;;;;x;;;;;;;;;;;;;;;;
HLS_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;x;;;;;;;;;;;;;;;;
HLS_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;x;;;;;;;;;;;;;;;;
HLS_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;x;;;;;;;;;;;;;;;;
HLS_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;x;;;;;;;;;;;;;;;;
HLS_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;x;;;;;;;;;;;;;;;;
HLS_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;x;;;;;;;;;;;;;;;;
HLS_populist;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;x;;;;;;;;;;;;;;;;
HLS_progressive;Radikale Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;x;;;;;;;;;;;;;;;;
HLS_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;x;;;;;;;;;;;;;;;;
